ID,LATITUDE,LONGITUDE,ELEVATION,2018_MB,2019_MB,2020_MB,2021_MB,2022_MB,2023_MB,2024_MB,Total_Size_MB
SZM00006616,47.4333,6.95,597.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006617,46.9833,6.6167,1050.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006618,46.7333,6.5667,437.4,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006623,47.65,9.0167,719.7,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006624,47.6833,8.4667,420.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006625,46.7667,7.1167,633.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006626,47.3667,7.9833,380.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006627,46.4833,7.1333,1030.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006628,46.75,7.2667,1041.0,5.0,5.0,5.0,4.0,5.0,4.0,7.0,35.0
SZM00006631,46.9833,7.4667,567.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006632,47.1833,7.4167,429.0,5.0,5.0,5.0,4.0,5.0,10.0,7.0,41.0
SZM00006635,47.1333,7.6167,482.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006636,46.9833,7.2833,483.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,31.0
SZM00006637,46.7167,8.1667,590.6,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006638,46.9333,7.8,706.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006639,47.0,7.9333,1406.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,31.0
SZM00006640,46.65,7.0667,718.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006641,47.5833,7.8833,340.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006642,46.6333,9.75,1407.5,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006643,47.25,7.7833,416.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006644,47.25,8.2333,453.5,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006645,47.4333,7.8833,610.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006646,47.5667,8.2333,327.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006647,47.5333,8.2333,337.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006648,47.1833,8.0,522.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006649,47.3833,9.6167,409.4,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006651,46.95,8.0167,743.7,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006652,46.8833,8.0167,939.8,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006653,47.0,8.5167,521.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006654,46.1968,8.0563,1465.0,4.0,4.0,4.0,4.0,5.0,4.0,8.0,33.0
SZM00006656,46.75,8.0667,580.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006657,46.85,8.2,475.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006660,47.3833,8.5667,557.5,5.0,5.0,5.0,4.0,5.0,5.0,2.0,31.0
SZM00006662,47.0833,8.6333,790.1,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006663,46.6333,9.1833,1242.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006664,47.4333,8.5167,441.0,5.0,5.0,5.0,4.0,5.0,10.0,10.0,44.0
SZM00006665,47.1833,8.8667,468.0,,,,,,4.0,2.0,
SZM00006666,47.6,8.1833,341.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006668,46.7,8.6,950.3,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006671,47.6667,8.9833,398.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006672,46.8667,8.6333,451.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006673,47.2167,8.6833,486.5,4.0,4.0,4.0,4.0,5.0,5.0,7.0,33.0
SZM00006674,47.1833,8.4667,443.4,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006675,47.1333,8.75,910.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006676,47.1333,8.6167,724.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006677,47.35,8.4833,854.0,,,,,,,,
SZM00006678,47.5,9.2333,470.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006680,47.25,9.35,2500.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006681,47.4333,9.4,777.8,5.0,5.0,5.0,4.0,5.0,4.0,7.0,35.0
SZM00006682,46.9167,9.1833,965.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006683,47.2167,8.9333,409.4,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006686,47.0167,9.5,497.5,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006687,47.1333,9.2167,423.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006688,46.85,9.1833,2480.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006689,47.3667,8.95,1124.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,31.0
SZM00006690,47.4833,9.5667,398.4,4.0,4.0,4.0,4.0,5.0,10.0,7.0,38.0
SZM00006693,47.2667,9.1,623.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006695,46.6333,8.5833,1438.1,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006701,46.6,6.2167,1015.0,,,,,,,,
SZM00006702,46.4333,6.1,1670.2,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006703,46.6667,6.3167,1045.1,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006704,46.5167,6.3333,684.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006705,46.4,6.2333,432.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006706,46.4833,6.45,425.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006707,46.6167,6.7167,859.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006708,46.5667,6.8667,828.8,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006709,46.4,6.8667,375.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006711,46.5167,6.6667,462.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006712,46.3333,6.9167,383.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,31.0
SZM00006713,46.3833,7.1,1412.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006714,46.3333,7.2,2964.3,5.0,5.0,5.0,4.0,4.0,4.0,2.0,29.0
SZM00006715,46.1833,7.0333,480.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006716,46.15,7.6167,1580.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006718,46.3833,6.9,373.0,,,,,,,,
SZM00006721,46.3667,8.1833,1448.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,32.0
SZM00006722,46.1167,7.5167,1828.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006723,46.1,7.2667,2733.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006724,46.3,7.4667,1508.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006725,46.4167,7.8167,1538.2,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006727,46.3,7.85,642.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006728,46.2,7.8333,1605.2,5.0,5.0,5.0,4.0,4.0,4.0,2.0,29.0
SZM00006730,46.55,7.9833,3576.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006731,46.75,7.5833,570.6,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006733,46.6333,7.3833,820.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006734,46.6667,7.8667,578.6,4.0,4.0,4.0,4.0,5.0,5.0,8.0,34.0
SZM00006735,46.5,7.5667,1328.1,5.0,5.0,5.0,4.0,5.0,4.0,7.0,35.0
SZM00006739,46.4333,8.0833,2893.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006740,46.7667,8.4333,3094.3,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006743,46.4,8.133,1000.0,,,,,,,,
SZM00006744,46.5667,8.3333,1965.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,32.0
SZM00006745,46.5,8.3167,1347.1,4.0,4.0,4.0,4.0,5.0,4.0,8.0,33.0
SZM00006747,45.95,7.8167,2885.0,4.0,4.0,4.0,4.0,4.0,1.0,,
SZM00006749,45.9833,7.7833,3129.3,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006751,46.45,8.5167,1891.0,5.0,5.0,5.0,4.0,5.0,4.0,8.0,36.0
SZM00006752,46.3167,8.6,422.4,4.0,4.0,4.0,4.0,5.0,4.0,2.0,27.0
SZM00006753,46.5167,8.6833,1016.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006754,46.4167,8.9333,2171.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006756,46.4667,8.9333,552.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,31.0
SZM00006757,46.3,8.9833,261.0,,,,,,,,
SZM00006758,46.25,9.1667,324.3,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006760,46.1667,8.7833,380.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006771,45.85,8.9333,352.4,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006774,46.4667,9.6667,1856.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006776,46.8333,9.8,2840.0,0.063,0.059,0.07,,,,,
SZM00006777,45.9333,9.0167,1601.2,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006778,46.65,10.2667,1970.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006779,46.4333,9.7667,1804.2,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006781,46.75,9.05,800.0,,,,,,,,
SZM00006782,46.7,8.85,1180.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,31.0
SZM00006783,46.4667,9.1833,1638.0,5.0,5.0,5.0,4.0,5.0,4.0,7.0,35.0
SZM00006784,46.8167,9.85,1592.0,5.0,5.0,5.0,4.0,5.0,4.0,8.0,36.0
SZM00006785,46.8,9.6833,1878.2,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006786,46.8667,9.5333,556.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006787,46.6167,9.4333,989.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006788,46.35,9.6333,1075.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006791,46.4167,9.8167,3299.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006792,46.5333,9.8833,1706.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006793,46.75,9.55,1560.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006795,46.5833,9.5333,2670.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,30.0
SZM00006796,46.6,10.4333,1390.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,28.0
SZM00006797,46.4167,10.0167,2260.2,5.0,5.0,5.0,4.0,5.0,5.0,2.0,31.0
SZM00006799,46.8167,10.2667,2400.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
SZM00006807,47.4,8.6333,435.0,,,,,,9.0,4.0,
SZM00006842,47.5167,9.2667,506.0,0.085,0.017,,,,,,
SZM00006846,46.7167,9.5167,2323.0,0.072,0.076,0.08,,,0.071,,
SZM00006847,46.7833,8.05,2280.0,,,,,,,7.0,
SZM00006848,46.9333,9.5022,1420.0,0.078,0.073,0.073,,0.082,0.07,,
SZM00006850,47.3,8.8833,1115.0,,,,,,,,
SZM00006851,47.25,8.7667,496.0,0.072,0.062,,,,,,
SZM00006852,46.8167,10.35,1420.0,,,,,,,,
SZM00006857,47.2,9.4167,701.0,,,,,,,,
SZM00006907,46.5167,6.6333,535.0,,,,,,,,
SZMU0006600,46.85,6.53,1599.0,,,,,,,,
SZMU0006750,46.65,8.62,2284.0,,,,,,4.0,2.0,
SZMU0010281,47.38,8.55,493.0,,,,,,,,
SZMU0028281,47.38,8.55,493.0,,,,,,,,
SZU001940-1,47.54,7.58,316.0,,,,,,,,
SZU005520-1,46.93,7.42,570.0,,,,,,,,
SZU007500-1,46.24,7.36,542.0,,,,,,,,
SZU007620-1,45.87,7.17,2479.0,,,,,,,,
SZU008390-1,46.2,6.15,405.0,,,,,,,,
SZU0basel-1,47.56,7.58,270.0,,,,,,,,
SZU0basel-2,47.56,7.58,280.0,,,,,,,,
SZU24-00003,46.96,9.58,562.0,,,,,,,,
SZU24-00004,46.849,9.5324,596.0,,,,,,,,
SZU24-00005,46.849,9.5324,596.0,,,,,,,,
SZU24-00006,46.849,9.5324,596.0,,,,,,,,
SZU24-00007,46.849,9.5324,596.0,,,,,,,,
SZU24-00008,46.849,9.5324,596.0,,,,,,,,
SZU24-00009,46.849,9.5324,596.0,,,,,,,,
SZU24-00011,46.85,9.53,593.0,,,,,,,,
SZU24-00012,47.363,9.454,920.0,,,,,,,,
SZU24-00013,47.4245,9.3785,676.0,,,,,,,,
SZU24-00014,47.385,9.279,770.0,,,,,,,,
SZU24-00015,47.385,9.279,770.0,,,,,,,,
SZU24-00016,46.5395,9.2447,1580.0,,,,,,,,
SZU24-00017,46.1911,9.0226,230.0,,,,,,,,
SZU24-00019,46.7057,8.8546,1150.0,,,,,,,,
SZU24-00021,47.5621,8.8253,407.0,,,,,,,,
SZU24-00022,47.555,8.777,430.0,,,,,,,,
SZU24-00024,47.496,8.73,470.0,,,,,,,,
SZU24-00025,47.4992,8.729,443.0,,,,,,,,
SZU24-00026,47.696,8.639,400.0,,,,,,,,
SZU24-00027,47.31,8.58,420.0,,,,,,,,
SZU24-00028,46.5554,8.5679,2093.0,,,,,,,,
SZU24-00035,47.1659,8.5154,424.0,,,,,,,,
SZU24-00036,47.3497,8.4908,870.0,,,,,,,,
SZU24-00037,47.37,8.474,420.0,,,,,,,,
SZU24-00038,47.0524,8.3059,439.0,,,,,,,,
SZU24-00039,47.052,8.304,435.0,,,,,,,,
SZU24-00040,47.559,8.285,364.0,,,,,,,,
SZU24-00043,46.698,7.794,1150.0,,,,,,,,
SZU24-00044,47.0569,7.6279,538.0,,,,,,,,
SZU24-00047,47.2519,7.5091,1282.0,,,,,,,,
SZU24-00050,46.9481,7.452,534.0,,,,,,,,
SZU24-00051,46.9481,7.452,534.0,,,,,,,,
SZU24-00052,46.9481,7.452,534.0,,,,,,,,
SZU24-00053,46.9481,7.452,534.0,,,,,,,,
SZU24-00054,46.9481,7.452,534.0,,,,,,,,
SZU24-00055,46.947,7.451,548.3,,,,,,,,
SZU24-00056,46.951,7.439,550.8,,,,,,,,
SZU24-00057,46.951,7.438,554.0,,,,,,,,
SZU24-00062,47.103,7.217,444.0,,,,,,,,
SZU24-00065,47.044,6.9009,767.0,,,,,,,,
SZU24-00068,46.5218,6.6348,514.0,,,,,,,,
SZU24-00069,46.501,6.488,383.0,,,,,,,,
SZUchmatt-1,47.4,7.67,608.0,,,,,,,,
SZUlhouse-1,47.75,7.34,239.0,,,,,,,,
SZUrnhard-1,47.87,7.17,2372.0,,,,,,,,
TDA00749041,10.4,-61.4,19.0,,,,,,,,
TDM00074904,10.833,-60.933,41.0,,,,,,,,
TDW00000410,11.15,-60.8331,12.2,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
TDW00011610,10.6167,-61.2167,41.1,,,,,,,,
TDW00011621,10.6833,-61.6167,13.1,,,,,,,,
TDW00011634,10.5833,-61.35,12.2,,1.0,5.0,5.0,5.0,5.0,2.0,
TEM00061976,-15.8833,54.5167,13.0,4.0,4.0,1.0,0.582,0.077,0.018,0.008,
THA00484777,13.133,101.033,18.0,,,,,,,,
THA00485201,8.683,98.25,4.0,,,,,,2.0,1.0,
THA00485515,9.133,99.367,5.0,,,,,,,,
THI0000VTBC,12.6,102.1167,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THI0000VTBD,13.9126,100.6068,2.7,10.0,10.0,10.0,10.0,10.0,9.0,5.0,64.0
THI0000VTBN,12.417,99.867,15.0,,,,,,,,
THI0000VTCB,19.5,100.283,389.0,,,,,,,,
THI0000VTCD,19.3,100.867,243.0,,,,,,,,
THI0000VTCL,18.2709,99.5042,247.2,4.0,4.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTCP,18.1322,100.1647,164.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTCT,19.9523,99.8829,390.1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
THI0000VTPB,16.676,101.1951,137.2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTPH,12.6362,99.9515,18.9,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTPI,15.2773,100.2959,32.6,,,,,,,,
THI0000VTPL,16.8243,101.2514,152.4,,,,,,,,
THI0000VTPM,16.6999,98.5451,210.3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTPN,15.673,100.1368,34.4,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THI0000VTPT,16.896,99.2533,145.7,3.0,2.0,2.0,3.0,2.0,3.0,2.0,
THI0000VTSC,6.5199,101.7434,4.9,3.0,3.0,3.0,3.0,3.0,4.0,2.0,
THI0000VTSE,10.7112,99.3617,5.5,4.0,4.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTSF,8.5396,99.9447,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,
THI0000VTSG,8.0991,98.9862,25.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
THI0000VTSH,7.1866,100.608,3.7,3.0,3.0,2.0,2.0,2.0,2.0,1.0,
THI0000VTSK,6.7855,101.1536,2.4,2.0,2.0,2.0,2.0,2.0,2.0,0.991,
THI0000VTSM,9.5478,100.0623,19.5,7.0,7.0,6.0,3.0,3.0,4.0,2.0,
THI0000VTSN,8.4711,99.9556,13.4,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THI0000VTSR,9.7776,98.5855,17.4,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
THI0000VTST,7.5087,99.6166,20.4,3.0,3.0,4.0,4.0,4.0,4.0,2.0,
THI0000VTUE,16.967,103.983,320.0,,,,,,,,
THI0000VTUF,16.95,103.983,274.0,,,,,,,,
THI0000VTUI,17.1951,104.1186,161.2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTUJ,14.8683,103.4983,145.7,,,,,,,,
THI0000VTUL,17.4391,101.7221,262.1,3.0,3.0,3.0,3.0,3.0,4.0,2.0,
THI0000VTUQ,14.9495,102.3127,233.2,5.0,4.0,2.0,3.0,3.0,3.0,2.0,
THI0000VTUU,15.2513,104.8702,123.7,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
THI0000VTUV,16.1168,103.7738,137.5,3.0,4.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTUW,17.3838,104.643,178.9,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
THI0000VTUZ,16.65,102.967,240.0,,,,,,,,
THM00048302,19.9167,99.0333,1530.0,2.0,2.0,2.0,2.0,1.0,1.021,0.828,
THM00048304,19.8667,99.7667,401.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048307,19.4167,100.8833,335.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048310,19.1931,99.9,398.9,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048315,19.1167,100.8,237.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048324,17.6333,99.25,192.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048325,18.1667,97.9333,213.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048326,18.9167,99.0,318.0,,0.005,,,,0.004,,
THM00048333,18.8667,100.75,264.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,
THM00048334,18.3167,99.2833,319.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048350,17.4,101.7333,264.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,
THM00048351,17.6167,100.1,64.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048355,17.1167,104.05,192.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048357,17.4167,104.7833,148.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048358,17.4333,104.7833,153.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048360,17.2167,102.4167,228.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048363,18.4136,103.5167,159.9,,,1.0,2.0,2.0,2.0,1.0,
THM00048372,17.1,99.8,50.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048373,17.1667,99.8667,54.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,
THM00048374,16.7667,101.25,145.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048377,17.2333,99.05,144.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048380,16.4833,99.5333,82.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048382,16.25,103.0667,154.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048383,16.5333,104.7167,140.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048384,16.3333,102.8167,166.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048385,16.0167,98.8667,460.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048386,16.3333,100.3667,39.4,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048387,16.75,98.9333,368.0,2.0,2.0,2.0,2.0,2.0,0.654,0.965,
THM00048390,16.3333,103.5833,140.9,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048401,15.35,100.5,87.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048403,15.8,102.0333,184.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048404,16.0667,103.6167,156.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048409,15.0853,104.3306,129.2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048410,15.3667,100.0333,26.2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048413,15.6569,101.1053,69.7,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048415,14.5167,100.7167,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048416,15.3167,103.6833,130.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048418,15.2667,101.2,51.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048419,14.1,100.6167,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048420,13.5167,100.75,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048421,14.75,98.6333,99.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048425,14.4667,100.1333,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048426,14.8,100.6167,11.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048427,14.3,99.8667,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048429,13.6833,100.7667,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.799,
THM00048432,14.8833,103.5,147.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048433,14.8833,103.45,145.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048435,14.6333,101.3167,388.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048437,15.2333,103.25,184.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,
THM00048440,13.7833,102.0333,43.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048450,14.0167,99.5333,29.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048451,14.0167,99.9667,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048453,13.6667,100.6167,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048454,13.7,100.5667,6.0,1.003,1.011,1.011,0.968,1.014,0.989,0.478,
THM00048455,13.7333,100.5667,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048457,13.3833,100.6,15.0,1.0,1.0,1.0,1.0,1.0,1.019,0.489,
THM00048458,13.5672,101.4544,70.2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048460,13.1667,100.8,27.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048461,12.9167,100.8667,61.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048464,13.4833,99.7833,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048474,12.5833,99.7333,108.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048478,12.6333,101.35,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048479,12.7333,101.1333,45.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048481,12.5,102.1667,24.0,2.0,2.0,2.0,2.0,2.0,1.0,0.917,
THM00048501,11.7667,102.8833,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048520,10.3333,99.1,13.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048553,9.25,99.867,5.0,,,,,,,,
THM00048554,8.3592,100.0594,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048555,9.1,99.6333,37.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048556,8.5667,99.25,14.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048557,8.4333,99.5167,30.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048560,7.5833,100.1667,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048561,8.6833,98.25,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048563,8.1,98.9833,45.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048564,7.8833,98.4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048571,7.0,100.5,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
