Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AJI0000UBBN_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJI0000UBBN_2021.csv,2 months ago,2024/8/10 6:36,9 MB,2
LCD_AJI0000UBBQ_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJI0000UBBQ_2021.csv,2 months ago,2024/8/10 6:35,4 MB,2
LCD_AJI0000UBBY_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJI0000UBBY_2021.csv,2 months ago,2024/8/10 6:36,4 MB,2
LCD_AJM00037575_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037575_2021.csv,2 months ago,2024/8/10 6:36,2 MB,2
LCD_AJM00037661_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037661_2021.csv,2 months ago,2024/8/10 6:35,5 KB,2
LCD_AJM00037675_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037675_2021.csv,2 months ago,2024/8/10 6:36,2 MB,2
LCD_AJM00037729_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037729_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_AJM00037735_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037735_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_AJM00037740_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037740_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_AJM00037747_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037747_2021.csv,2 months ago,2024/8/10 6:36,3 MB,3
LCD_AJM00037749_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037749_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_AJM00037756_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037756_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_AJM00037832_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037832_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_AJM00037849_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037849_2021.csv,2 months ago,2024/8/10 6:35,4 KB,3
