Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AGI0000DATM_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGI0000DATM_2020.csv,2 months ago,2024/8/10 5:38,2 MB,1
LCD_AGI0000DAUI_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGI0000DAUI_2020.csv,2 months ago,2024/8/10 5:38,4 MB,1
LCD_AGI0000DAUK_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGI0000DAUK_2020.csv,2 months ago,2024/8/10 5:38,5 MB,1
LCD_AGI0000DAUT_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGI0000DAUT_2020.csv,2 months ago,2024/8/10 5:38,4 MB,1
LCD_AGM00060353_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060353_2020.csv,2 months ago,2024/8/10 5:37,5 MB,1
LCD_AGM00060368_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060368_2020.csv,2 months ago,2024/8/10 5:37,587 KB,1
LCD_AGM00060369_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060369_2020.csv,2 months ago,2024/8/10 5:37,1 MB,1
LCD_AGM00060370_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060370_2020.csv,2 months ago,2024/8/10 5:38,366 KB,1
LCD_AGM00060371_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060371_2020.csv,2 months ago,2024/8/10 5:38,509 KB,2
LCD_AGM00060372_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060372_2020.csv,2 months ago,2024/8/10 5:38,602 KB,2
LCD_AGM00060373_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060373_2020.csv,2 months ago,2024/8/10 5:37,601 KB,2
LCD_AGM00060374_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060374_2020.csv,2 months ago,2024/8/10 5:38,620 KB,2
LCD_AGM00060376_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060376_2020.csv,2 months ago,2024/8/10 5:38,530 KB,2
LCD_AGM00060379_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060379_2020.csv,2 months ago,2024/8/10 5:38,617 KB,2
LCD_AGM00060380_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060380_2020.csv,2 months ago,2024/8/10 5:38,625 KB,2
LCD_AGM00060381_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060381_2020.csv,2 months ago,2024/8/10 5:38,615 KB,2
LCD_AGM00060387_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060387_2020.csv,2 months ago,2024/8/10 5:38,11 KB,2
LCD_AGM00060393_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060393_2020.csv,2 months ago,2024/8/10 5:38,4 KB,2
LCD_AGM00060394_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060394_2020.csv,2 months ago,2024/8/10 5:37,565 KB,2
LCD_AGM00060395_2020.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2020/LCD_AGM00060395_2020.csv,2 months ago,2024/8/10 5:37,1008 KB,2
