ID,Reason
8447,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8497,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8518,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
8645,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8688,"DepDelay > threshold, ArrDelay > threshold"
8689,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8717,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8718,"DepDelay > threshold, ArrDelay > threshold"
8737,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8738,"DepDelay > threshold, ArrDelay > threshold"
8817,DepDelay > threshold
8863,"DepDelay > threshold, ArrDelay > threshold"
8927,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8931,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8932,"DepDelay > threshold, ArrDelay > threshold"
8960,"DepDelay > threshold, ArrDelay > threshold"
8964,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
8965,"DepDelay > threshold, ArrDelay > threshold"
8968,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9054,DepDelay > threshold
9067,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9075,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9109,"DepDelay > threshold, ArrDelay > threshold"
9156,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9237,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9285,"DepDelay > threshold, ArrDelay > threshold"
9320,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9339,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9414,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
9426,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
9441,"DepDelay > threshold, ArrDelay > threshold"
9442,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9599,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9636,"DepDelay > threshold, ArrDelay > threshold"
9658,ArrDelay > threshold
9659,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9694,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9840,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
9958,"DepDelay > threshold, ArrDelay > threshold"
10051,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
10100,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
10336,DepDelay > threshold
10545,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
10738,"DepDelay > threshold, ArrDelay > threshold"
10755,"DepDelay > threshold, ArrDelay > threshold"
10910,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
10948,DepDelay > threshold
11189,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
11219,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
11453,ArrDelay > threshold
11528,ArrDelay > threshold
11610,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
11846,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12033,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12113,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12122,DepDelay > threshold
12219,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12284,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12294,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12314,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12402,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12406,"DepDelay > threshold, ArrDelay > threshold"
12447,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12451,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12483,DepDelay > threshold
12484,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12500,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12508,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12509,"DepDelay > threshold, ArrDelay > threshold"
12585,"DepDelay > threshold, ArrDelay > threshold"
12627,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12628,"DepDelay > threshold, ArrDelay > threshold"
12689,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12716,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12725,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12830,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12853,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12856,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12858,DepDelay > threshold
12901,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
12914,DepDelay > threshold
13048,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13055,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13101,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13205,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13206,DepDelay > threshold
13263,DepDelay > threshold
13285,DepDelay > threshold
13337,"DepDelay > threshold, ArrDelay > threshold"
13360,"DepDelay > threshold, ArrDelay > threshold"
13434,DepDelay > threshold
13500,DepDelay > threshold
13516,DepDelay > threshold
13613,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13657,DepDelay > threshold
13684,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13784,"DepDelay > threshold, ArrDelay > threshold"
13785,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
13843,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
14390,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
14433,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
14631,DepDelay > threshold
14634,ArrDelay > threshold
