Object,URL,Last_Modified,Timestamp,Size,Page
LCD_ALM00013625_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013625_2023.csv,2 months ago,2024/8/10 8:17,2 MB,3
LCD_ALM00013629_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013629_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_ALM00013632_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013632_2023.csv,2 months ago,2024/8/10 8:18,624 KB,3
LCD_ALM00013633_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ALM00013633_2023.csv,2 months ago,2024/8/10 8:18,641 KB,3
LCD_AMM00037609_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037609_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037618_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037618_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_AMM00037682_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037682_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_AMM00037699_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037699_2023.csv,2 months ago,2024/8/10 8:18,2 MB,3
LCD_AMM00037704_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037704_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037711_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037711_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037781_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037781_2023.csv,2 months ago,2024/8/10 8:17,4 KB,3
LCD_AMM00037785_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037785_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_AMM00037787_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037787_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037788_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037788_2023.csv,2 months ago,2024/8/10 8:18,9 MB,3
LCD_AMM00037792_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037792_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037801_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037801_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037815_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037815_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_AMM00037871_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037871_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
